PLSFILL_,County,RC_tree,CT_R16,RCT2012,RCT2013,RCT2014,RCT2015,RCT2016,STR_ID__14,Loc12,Loc13,Loc14,Loc15,Loc16,Loc17,Tree12,Tree13,Tree14,Tree15,Tree16,Tree17,Loc15_17,STR_ID__15,HLB11,HLB12,HLB15,HLB16,HLB17,HLB_all
152149,Kern,1111,0.004569,0,0,0,0,0,152149,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
152150,Kern,91,0.001356,0,0,0,0,0,152150,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152344,Kern,134,0.019966,0,0,0,0,0.176201,152344,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
152354,Kern,2486,0.5083,0,0,0,0,0.027088,152354,0,0,0,2,6,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0
152359,Kern,3014,0.188565,0,0,0,0,0.021241,152359,0,0,2,7,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0
152361,Kern,3621,0.127685,0,0,0,0,0.014271,152361,0,0,0,8,3,0,0,0,0,8,3,0,4,0,0,0,0,0,0,0
152362,Kern,2739,0.080877,0,0,0,0,0.012056,152362,0,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
152363,Kern,2723,0.057196,0,0,0,0,0,152363,0,0,0,3,4,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0
152366,Kern,1156,0.023993,0,0,0,0,0,152366,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
152367,Kern,1096,0.001338,0,0,0,0,0,152367,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
152561,Kern,59,0.019995,0,0,0,0,0.092465,152561,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152564,Kern,74,0.020085,0,0,0,0,0.074806,152564,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152573,Kern,3027,0.293269,0,0,0,0,0.024785,152573,0,0,0,3,2,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0
152576,Kern,2293,0.085809,0,0,0,0,0.016343,152576,0,0,1,3,9,0,0,0,1,3,11,0,4,0,0,0,0,0,0,0
152577,Kern,1607,0.092609,0,0,0,0,0.013696,152577,0,0,0,6,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0
152578,Kern,1676,0.082496,0,0,0,0,0,152578,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152580,Kern,2685,0.096691,0,0,0,0,0,152580,0,0,0,3,4,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0
152583,Kern,2373,0.100177,0,0,0,0,0,152583,0,0,0,2,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
152777,Kern,309,0.004817,0,0,0,0,0.0582,152777,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
152793,Kern,2035,0.220081,0,0,0,0,0.018172,152793,0,0,0,4,4,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0
152796,Kern,1999,0.037115,0,0,0,0,0.012931,152796,0,0,0,1,3,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0
152797,Kern,2557,0.081743,0,0,0,0,0,152797,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
152798,Kern,802,0.082186,0,0,0,0,0,152798,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152841,San Luis Obispo,50,0.004111,0,0,0,0.03873,0.03873,152841,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
152996,Kern,53,0.004822,0,0,0,0,0.039869,152996,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
152998,Kern,99,0.004735,0,0,0,0,0.039486,152998,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
153012,Kern,2032,0.19477,0,0,0,0,0.013984,153012,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
153059,San Luis Obispo,310,0.018076,0,0,0,0.047159,0.047159,153059,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
153066,San Luis Obispo,1774,0.005087,0,0,0,0.101859,0.101859,153066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153213,Kern,382,0.176313,0,0,0,0,0.029302,153213,0,0,0,3,2,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0
153226,Kern,1277,0.094087,0,0,0,0,0.01682,153226,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
153227,Kern,1063,0.034232,0,0,0,0,0.014586,153227,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
153228,Kern,1461,0.019602,0,0,0,0,0.012712,153228,0,0,2,3,1,0,0,0,3,3,1,0,1,0,0,0,0,0,0,0
153229,Kern,768,0.01889,0,0,0,0,0,153229,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153281,San Luis Obispo,602,0.013404,0,0,0,0.154943,0.154943,153281,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
153285,San Luis Obispo,1686,0.014187,0,0,0,0.054283,0.054283,153285,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
153413,Kern,1959,0.191573,0,0,0,0,0.022597,153413,0,0,0,3,2,14,0,0,0,3,2,14,6,0,0,0,0,0,0,0
153429,Kern,512,0.091722,0,0,0,0,0.014629,153429,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
153486,San Luis Obispo,372,0.009321,0,0,0,0.661976,0.661976,153486,0,0,0,1,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0
153487,San Luis Obispo,2638,0.030728,0,0,0,0.490905,0.490905,153487,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
153492,San Luis Obispo,1207,0.028729,0,0,0,0.091286,0.091286,153492,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
153632,Kern,832,0.06046,0,0,0,0,0.01798,153632,0,0,0,2,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0
153709,San Luis Obispo,844,0.027585,0,0,0,0.133195,0.133195,153709,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153863,Kern,72,0.001436,0,0,0,0,0,153863,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154058,Kern,1008,0.042346,0,0,0,0,0,154058,0,0,0,4,0,4,0,0,0,4,0,4,3,0,0,0,0,0,0,0
154066,Kern,206,0.004876,0,0,0,0,0.012445,154066,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154109,Kern,222,0.000384,0,0,0,0,0,154109,0,0,0,1,3,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0
154154,San Luis Obispo,55,0.000024,0,0,0,0.036148,0.036148,154154,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154297,Kern,35,0.001391,0,0,0,0,0,154297,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154490,Kern,1243,0.002903,0,0,0,0,0,154490,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
154974,Kern,1621,0.040158,0,0,0,0,0,154974,0,0,0,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
155192,Kern,984,0.039843,0,0,0,0,0,155192,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155240,San Luis Obispo,972,0.003854,0,0,0,0.012716,0.012716,155240,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
155246,San Luis Obispo,542,0.003619,0,0,0,0,0,155246,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
155397,Kern,1138,0.025237,0,0,0,0,0,155397,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155422,San Luis Obispo,2148,0.047353,0,0,0,0,0,155422,0,0,0,0,0,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0
155425,San Luis Obispo,1431,0.005019,0,0,0,0,0,155425,0,0,1,0,14,0,0,0,2,0,14,0,5,0,0,0,0,0,0,0
155641,San Luis Obispo,552,0.013535,0,0,0,0,0,155641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155845,San Luis Obispo,68,0.011649,0,0,0,0,0,155845,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
156161,San Luis Obispo,164,0.001493,0,0,0,0,0,156161,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
156205,Kern,31,0.002236,0,0,0,0,0,156205,0,0,0,0,23,2,0,0,0,0,32,2,8,0,0,0,0,0,0,0
156282,Kern,100,0.000231,0,0,0,0,0.014799,156282,0,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
156283,Kern,47,0.00023,0,0,0,0,0.017771,156283,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156366,San Luis Obispo,13,0.000055,0,0,0,0,0,156366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156490,Kern,217,0.000232,0,0,0,0,0.019062,156490,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
156491,Kern,162,0.000231,0,0,0,0,0.015633,156491,0,0,0,2,1,0,0,0,0,27,1,0,1,0,0,0,0,0,0,0
156559,San Luis Obispo,322,0.001451,0,0,0,0,0,156559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156565,San Luis Obispo,92,0.013987,0,0,0,0,0,156565,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
156567,San Luis Obispo,513,0.023323,0,0,0,0,0,156567,0,1,1,0,6,0,0,1,1,0,7,0,2,0,0,0,0,0,0,0
156569,San Luis Obispo,113,0.006239,0,0,0,0,0,156569,4,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
157122,San Luis Obispo,3808,0.06951,0,0,0,0,0,157122,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
157124,San Luis Obispo,966,0.043667,0,0,0,0,0,157124,0,0,0,0,5,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0
157132,San Luis Obispo,714,0.001462,0,0,0,0,0,157132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93863,Orange,2407,0.13063,0,0,0.123411,0.123411,0.29528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93194,Los Angeles,15,0.000207,0,0.346334,0.359074,1.476498,2.827123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93200,Los Angeles,37,0.088924,0,0.063546,0.127011,1.060821,1.228641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93271,Los Angeles,1896,0.221841,0,0,0.048854,0.21761,0.291453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93284,Los Angeles,439,0.059227,0,0,0.028376,0.141894,0.171097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93334,Los Angeles,1457,0.16771,0,0,0.043168,0.183862,0.214393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93336,Los Angeles,619,0.132014,0,0,0.025312,0.124091,0.149918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93350,Los Angeles,37,0.007291,0,0,0.020855,0.094747,0.106808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93400,Orange,105,0.073832,0,0,0.201796,0.443552,0.573772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93401,Orange,358,0.078235,0,0,0.328012,0.62962,0.793336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93421,Orange,746,0.014883,0,0.123486,0.163712,0.635547,1.43539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93427,Los Angeles,80,0.001203,0,0.024925,0.05818,0.264403,0.317818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93433,Los Angeles,1883,0.245539,0,0,0.024797,0.111546,0.111546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93435,Los Angeles,87,0.021693,0,0,0.01861,0.081308,0.081308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93438,Orange,19,0.000107,0,0.012302,0.092414,0.270524,0.270524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93439,Orange,13,0.002942,0,0,0.089545,0.255999,0.255999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93445,Orange,393,0.079523,0,0,0.347993,0.66789,0.852906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93466,Orange,446,0.000812,0,0.102172,0.102172,0.47728,1.149266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93471,Los Angeles,610,0.034068,0,0,0.028299,0.117852,0.117852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93472,Los Angeles,265,0.027555,0,0,0.024584,0.106773,0.106773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93473,Los Angeles,1029,0.031656,0,0,0.020873,0.083546,0.083546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93474,Los Angeles,303,0.043412,0,0,0.018432,0.076279,0.076279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93483,Orange,171,0.112209,0,0,0.386249,0.643185,0.805932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93507,Los Angeles,243,0.013104,0,0,0.024118,0.10289,0.10289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93510,Orange,22,0.000099,0,0,0.079456,0.197344,0.210313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93512,Orange,157,0.014542,0,0,0.115356,0.21468,0.230587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93535,Orange,2393,0.0358,0,0.04498,0.107041,0.567632,1.140819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93537,Los Angeles,2269,0.026993,0,0,0.02089,0.071617,0.071617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93539,Los Angeles,68,0.000843,0,0,0.02199,0.072557,0.072557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93557,Orange,267,0.236265,0,0,0.317717,0.913419,1.868201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93568,Orange,151,0.013123,0,0.013558,0.104427,0.618913,0.879246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93572,Orange,74,0.000007,0,0,0.067485,0.137226,0.162289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93574,Orange,11,0.00605,0,0,0.094739,0.156454,0.183676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93592,Orange,317,0.154007,0,0,0.399851,0.82678,1.459888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93600,Orange,4520,0.205377,0,0,0.114505,1.047183,1.510557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93601,Orange,1958,0.068874,0,0,0.09721,0.671309,0.986805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93602,Orange,42,0.006183,0,0.01174,0.099909,0.547918,0.802203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93608,Orange,38,0.00934,0,0,0.110735,0.164647,0.195805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93609,Orange,697,0.023764,0,0,0.139834,0.201381,0.235558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93611,Orange,889,0.064653,0,0,0.227465,0.275448,0.364527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93614,Orange,55,0.018525,0,0,0.221511,0.331625,0.458381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93623,Orange,585,0.140753,0,0,0.393176,0.763136,1.308523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93635,Orange,22,0.000169,0,0.014029,0.067897,0.133498,0.147693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93639,Orange,56,0.002852,0,0.101484,0.101484,0.154729,0.17209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93643,Orange,1889,0.050342,0,0,0.128212,0.153091,0.189039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93651,Orange,43,0.064,0,0,0.226163,0.382847,0.573193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93652,Orange,411,0.066033,0,0,0.207845,0.408187,0.65606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93654,Orange,345,0.087981,0,0,0.19125,0.468982,0.86589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93658,Orange,741,0.187936,0,0,0.324881,0.619369,1.044132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93669,Orange,3808,0.004118,0,0,0.095851,0.474647,0.769046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93686,Orange,205,0.046915,0,0,0.228009,0.347979,0.575402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93687,Orange,83,0.050644,0,0,0.196882,0.338737,0.555202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93693,Orange,2791,0.198779,0,0,0.221737,0.414924,0.737275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93701,Orange,1786,0.164628,0,0,0.141079,0.385341,0.623284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93727,Orange,42,0.086626,0,0,0.158756,0.277228,0.480448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93728,Orange,322,0.085433,0,0,0.156374,0.272226,0.504661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93732,Orange,991,0.09716,0,0,0.160611,0.268948,0.499614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93733,Orange,1070,0.160957,0,0,0.149267,0.284017,0.551264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93737,Orange,4192,0.030611,0,0,0.159801,0.336586,0.538304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93739,Orange,1401,0.012711,0,0,0.122709,0.312858,0.514952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93741,Riverside,41,0.00062,0,0.087447,0.087447,0.122742,0.203939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93747,Orange,17,0.001738,0,0,0.074889,0.074889,0.144932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93749,Orange,37,0.03276,0,0,0.137246,0.137246,0.227052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93760,Orange,44,0.090728,0,0,0.133886,0.224723,0.39167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93762,Orange,506,0.067866,0,0,0.12937,0.218852,0.379949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93766,Orange,1660,0.126563,0,0,0.111882,0.202766,0.371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93783,Orange,618,0.010306,0,0,0.187918,0.187918,0.311618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93784,Orange,1777,0.076216,0,0,0.273785,0.273785,0.403086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93791,Orange,912,0.04217,0,0,0.141931,0.199729,0.440956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93795,Orange,120,0.067982,0,0,0.116029,0.176567,0.306953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93797,Orange,248,0.048792,0,0,0.114019,0.172017,0.295556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93798,Orange,284,0.051198,0,0,0.092686,0.146856,0.262374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93802,Orange,418,0.000123,0,0,0.089732,0.177431,0.349619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93806,Orange,193,0.01536,0,0,0.12164,0.12164,0.27841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93808,Orange,229,0.003301,0,0,0.154356,0.154356,0.3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93827,Orange,169,0.046005,0,0,0.090007,0.138265,0.241341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93829,Orange,210,0.036919,0,0,0.068607,0.115027,0.213237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93831,Orange,17,0.008713,0,0,0.062416,0.107854,0.203834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93835,Orange,11,0.003372,0,0,0.12889,0.12889,0.412861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93847,Orange,51,0.005033,0,0,0.050374,0.092603,0.181991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93849,Riverside,24,0.000618,0,0.012738,0.012738,0.012738,0.029608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93883,Orange,1853,0.112761,0,0,0.102115,0.102115,0.299455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93885,Orange,75,0.023983,0,0,0.080508,0.080508,0.211161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93901,Orange,3202,0.090034,0,0,0.098642,0.098642,0.446728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93903,Orange,1860,0.025069,0,0,0.080542,0.080542,0.260789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93904,Orange,201,0.018018,0,0,0.0716,0.0716,0.207771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93916,Orange,53,0.001503,0,0,0.122767,0.122767,0.35897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93921,Orange,1288,0.010506,0,0,0.08336,0.08336,0.41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93922,Orange,1480,0.052706,0,0,0.073583,0.073583,0.274341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93924,Orange,444,0.003501,0,0,0.061253,0.061253,0.177321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93937,Orange,245,0.000988,0,0,0.077195,0.077195,0.189387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93938,Orange,18,0.000879,0,0,0.122415,0.122415,0.268572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93939,Orange,56,0.014115,0,0,0.159502,0.159502,0.364808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93961,Orange,495,0.033923,0,0,0.207703,0.207703,0.577776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94001,Orange,147,0.029375,0,0,0.07709,0.07709,0.148283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94002,Orange,1717,0.046089,0,0,0.134873,0.134873,0.220479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94049,Orange,1984,0.039838,0,0,0.059231,0.059231,0.117745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94052,San Diego,103,0.026823,0,0,0.364401,0.648833,1.224155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94053,Orange,50,0.000631,0,0,0.090377,0.090377,0.166418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94054,San Diego,26,0.008389,0,0,0.262091,0.490633,0.89757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94075,Orange,137,0.000391,0,0,0.051046,0.051046,0.106273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94242,San Diego,1135,0.040115,0,0,0.116776,0.376663,0.411345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86852,Los Angeles,1840,0.088729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87528,San Bernardino,881,0.002361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87674,San Bernardino,1024,0.008633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88010,San Bernardino,642,0.03726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88309,San Bernardino,504,0.02896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88386,San Bernardino,929,0.017399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88394,San Bernardino,646,0.029075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91369,Ventura,367,0.009388,0,0,0,0.044125,0.083747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91760,Los Angeles,144,0.00245,0,0,0,0.175209,0.239156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94395,Los Angeles,25,0.000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94424,Los Angeles,339,0.005342,0,0,0,0.014426,0.014426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94426,Los Angeles,29,0.003156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
